annee,date,latitude,longitude,profondeur_km,magnitude,type_magnitude
2026,2026-01-18T14:53:49.591033Z,-21.2396,55.709,-1.25,0.47,Md
2026,2026-01-18T14:45:18.269145Z,-21.239,55.7068,-1.05,0.42,Md
2026,2026-01-18T14:43:55.032772Z,-21.2409,55.7117,-0.86,0.96,Md
2026,2026-01-18T14:42:34.648290Z,-21.2321,55.7138,-1.0,0.56,Md
2026,2026-01-18T14:39:37.553615Z,-21.2498,55.7146,1.49,3.3,Md
2026,2026-01-18T14:36:20.006377Z,-21.2396,55.7131,-0.41,0.26,Md
2026,2026-01-18T14:34:58.057022Z,-21.2395,55.7104,-0.76,0.29,Md
2026,2026-01-18T14:33:53.302562Z,-21.2397,55.7107,-0.73,0.59,Md
2026,2026-01-18T14:27:31.404465Z,-21.2397,55.7121,-0.53,0.46,Md
2026,2026-01-18T14:21:57.342569Z,-21.2457,55.7123,-0.18,0.93,Md
2026,2026-01-18T14:18:28.157240Z,-21.2447,55.7184,-0.3,1.6,Md
2026,2026-01-18T14:13:09.086788Z,-21.239,55.7123,-0.52,0.62,Md
2026,2026-01-18T14:10:48.908172Z,-21.2399,55.7128,-0.43,0.99,Md
2026,2026-01-18T14:10:00.073773Z,-21.239,55.7107,-0.78,0.64,Md
2026,2026-01-18T14:07:59.247248Z,-21.2458,55.7145,-0.25,0.49,Md
2026,2026-01-18T14:02:14.934631Z,-21.2403,55.7105,-0.74,0.58,Md
2026,2026-01-18T13:59:15.739138Z,-21.2403,55.7139,-0.4,1.16,Md
2026,2026-01-18T13:58:03.968707Z,-21.2419,55.7086,-0.93,0.4,Md
2026,2026-01-18T13:54:59.375375Z,-21.2435,55.7093,-0.91,0.63,Md
2026,2026-01-18T13:47:33.876970Z,-21.2396,55.7122,-0.76,0.31,Md
2026,2026-01-18T13:45:40.105759Z,-21.2397,55.7118,-0.58,0.53,Md
2026,2026-01-18T13:41:40.812824Z,-21.239,55.7107,-0.73,0.48,Md
2026,2026-01-18T13:35:29.947986Z,-21.243,55.7098,-0.53,0.85,Md
2026,2026-01-18T13:35:09.072467Z,-21.2388,55.7104,-0.54,-0.08,Md
2026,2026-01-18T13:33:06.009102Z,-21.2441,55.7091,-0.15,0.12,Md
2026,2026-01-18T13:32:00.576253Z,-21.2397,55.7146,-0.33,0.7,Md
2026,2026-01-18T13:31:32.785443Z,-21.2441,55.7185,-0.42,0.62,Md
2026,2026-01-18T13:29:41.014154Z,-21.2401,55.7148,-0.15,0.44,Md
2026,2026-01-18T13:28:49.673061Z,-21.2397,55.7127,-0.17,0.64,Md
2026,2026-01-18T13:26:54.936530Z,-21.2397,55.7148,-0.05,0.28,Md
2026,2026-01-18T13:25:37.503303Z,-21.2395,55.7148,-0.22,0.43,Md
2026,2026-01-18T13:24:46.969769Z,-21.2403,55.7134,-0.42,0.34,Md
2026,2026-01-18T13:21:32.722341Z,-21.2395,55.715,-0.25,0.39,Md
2026,2026-01-18T13:18:08.637667Z,-21.2435,55.7102,-0.31,0.58,Md
2026,2026-01-18T13:16:31.309749Z,-21.2428,55.7107,-0.44,0.82,Md
2026,2026-01-18T13:12:00.699708Z,-21.2419,55.7116,-0.33,0.62,Md
2026,2026-01-18T13:09:40.789189Z,-21.242,55.7156,0.16,-0.02,Md
2026,2026-01-18T13:08:48.493910Z,-21.2405,55.7154,1.51,-0.13,Md
2026,2026-01-18T13:07:22.561480Z,-21.2391,55.714,-0.74,0.59,Md
2026,2026-01-18T13:06:30.651026Z,-21.2417,55.7148,-0.09,0.76,Md
2026,2026-01-18T13:05:03.220371Z,-21.2395,55.7141,-0.16,0.69,Md
2026,2026-01-18T13:02:57.690854Z,-21.2399,55.7125,-0.36,0.76,Md
2026,2026-01-18T12:59:42.292857Z,-21.2415,55.7128,-0.26,0.75,Md
2026,2026-01-18T12:59:14.993903Z,-21.2405,55.7145,-0.29,0.03,Md
2026,2026-01-18T12:57:54.178262Z,-21.2403,55.7134,-0.21,0.77,Md
2026,2026-01-18T12:56:58.687719Z,-21.2383,55.7116,-0.45,1.35,Md
2026,2026-01-18T12:55:52.986104Z,-21.2408,55.7162,0.15,0.75,Md
2026,2026-01-18T12:54:56.956503Z,-21.2441,55.7132,0.16,0.47,Md
2026,2026-01-18T12:53:17.121878Z,-21.2412,55.7151,0.1,1.2,Md
2026,2026-01-18T12:52:22.020439Z,-21.2396,55.7149,-0.08,0.45,Md
2026,2026-01-18T12:51:29.333828Z,-21.2417,55.7164,-0.08,0.43,Md
2026,2026-01-18T12:47:44.487914Z,-21.2415,55.7167,-0.12,0.75,Md
2026,2026-01-18T12:46:52.962940Z,-21.2419,55.7151,0.13,-0.4,Md
2026,2026-01-18T12:43:32.518103Z,-21.2421,55.7158,0.25,-0.01,Md
2026,2026-01-18T12:38:14.570800Z,-21.2422,55.7159,-0.11,0.18,Md
2026,2026-01-18T12:25:16.737914Z,-21.2446,55.7096,-0.64,0.8,Md
2026,2026-01-18T10:30:47.656742Z,-21.244,55.7094,-0.67,0.67,Md
2026,2026-01-17T19:47:03.597787Z,-21.2415,55.7158,-0.17,0.33,Md
2026,2026-01-17T02:16:25.612228Z,-21.2419,55.7135,-0.83,0.36,Md
2026,2026-01-16T17:16:29.145307Z,-21.2459,55.7114,-0.39,0.65,Md
2026,2026-01-16T10:38:37.168889Z,-21.2418,55.7117,-0.81,0.22,Md
2026,2026-01-16T09:14:11.338350Z,-21.2426,55.7158,-0.76,0.64,Md
2026,2026-01-16T08:27:55.325867Z,-21.2426,55.7091,-0.56,0.16,Md
2026,2026-01-14T23:01:38.464390Z,-21.2439,55.7119,-0.57,0.27,Md
2026,2026-01-14T16:40:51.697992Z,-21.2455,55.7114,-0.49,0.6,Md
2026,2026-01-14T15:56:27.284585Z,-21.2408,55.7116,-0.5,0.28,Md
2026,2026-01-12T01:32:55.250709Z,-21.2438,55.7092,-0.26,0.21,Md
2026,2026-01-11T04:22:46.445825Z,-21.2396,55.709,1.0,0.49,Md
2026,2026-01-11T02:24:53.401209Z,-21.2438,55.7092,0.96,0.45,Md
2026,2026-01-10T12:03:57.904511Z,-21.2295,55.5197,23.88,0.68,Md
2026,2026-01-10T08:43:53.863058Z,-21.243,55.7119,-0.32,0.25,Md
2026,2026-01-09T19:24:50.000206Z,-21.2421,55.7125,-0.33,0.56,Md
2026,2026-01-09T16:56:18.688595Z,-21.2413,55.7117,-0.29,0.36,Md
2026,2026-01-09T14:02:08.408163Z,-21.2417,55.7155,-0.44,0.25,Md
2026,2026-01-09T13:32:27.264687Z,-21.2435,55.7132,-0.62,0.29,Md
2026,2026-01-09T11:56:11.729864Z,-21.243,55.7116,-0.62,0.53,Md
2026,2026-01-09T11:51:39.960184Z,-21.2453,55.7169,-0.38,0.48,Md
2026,2026-01-09T10:39:01.125918Z,-21.2417,55.713,-0.52,0.31,Md
2026,2026-01-09T08:23:48.465047Z,-21.2408,55.7151,-0.24,0.43,Md
2026,2026-01-09T07:24:06.866969Z,-21.243,55.7098,-0.63,0.47,Md
2026,2026-01-08T15:02:31.840421Z,-21.2428,55.7125,-0.49,0.55,Md
2026,2026-01-08T13:37:27.124659Z,-21.2421,55.7121,-0.12,0.58,Md
2026,2026-01-08T06:37:05.888884Z,-21.2419,55.7112,-0.19,1.35,Md
2026,2026-01-08T05:09:09.217780Z,-21.5561,55.2119,56.47,2.11,Md
2026,2026-01-07T13:29:25.188510Z,-21.2432,55.7089,-0.57,0.21,Md
2026,2026-01-07T13:14:15.736578Z,-21.243,55.7123,-0.81,0.49,Md
2026,2026-01-07T07:45:05.642840Z,-21.244,55.715,-0.55,0.33,Md
2026,2026-01-07T07:25:34.225488Z,-21.2437,55.716,-0.22,-0.02,Md
2026,2026-01-07T00:47:32.051039Z,-21.2403,55.7116,-0.11,0.48,Md
2026,2026-01-06T23:37:42.755869Z,-21.2408,55.713,0.24,0.57,Md
2026,2026-01-06T22:23:39.329840Z,-21.2444,55.7119,-0.5,0.35,Md
2026,2026-01-06T20:16:24.590735Z,-21.2426,55.7132,-0.32,0.47,Md
2026,2026-01-06T00:59:17.725351Z,-21.242,55.7129,-0.12,1.39,Md
2026,2026-01-05T22:46:18.455920Z,-21.2426,55.7105,-0.7,0.6,Md
2026,2026-01-05T20:15:53.640099Z,-21.2436,55.7094,-0.81,0.54,Md
2026,2026-01-05T16:15:59.847087Z,-21.2475,55.713,-0.29,0.24,Md
2026,2026-01-05T14:20:08.571039Z,-21.2428,55.7183,0.22,0.22,Md
2026,2026-01-05T12:24:16.592268Z,-21.239,55.7111,-0.1,0.55,Md
2026,2026-01-04T23:21:28.634868Z,-21.2406,55.7084,-0.78,0.3,Md
2026,2026-01-04T16:22:06.081878Z,-21.2471,55.7141,-0.69,0.23,Md
2026,2026-01-04T15:10:37.213091Z,-21.2461,55.7142,-0.43,0.09,Md
2026,2026-01-04T13:50:17.059343Z,-21.2441,55.7086,-0.74,0.14,Md
2026,2026-01-03T07:58:40.501604Z,-21.244,55.7099,-0.69,0.68,Md
2026,2026-01-02T23:23:12.812146Z,-21.2458,55.6961,6.43,0.59,Md
2026,2026-01-02T21:56:04.076805Z,-21.2461,55.7091,-0.69,0.55,Md
2026,2026-01-02T16:32:23.157529Z,-21.2437,55.7096,-0.45,0.55,Md
2026,2026-01-01T13:05:00.682579Z,-21.2471,55.7113,-0.76,0.28,Md
2026,2026-01-01T06:47:12.791830Z,-21.2463,55.7164,-0.48,1.62,Md
2026,2026-01-01T02:50:11.283215Z,-21.2461,55.7162,-0.42,0.64,Md
2026,2026-01-01T01:50:29.879006Z,-21.2461,55.7114,-0.8,0.64,Md
2026,2026-01-01T01:40:16.403203Z,-21.2461,55.7137,-0.25,0.79,Md
2026,2026-01-01T01:34:25.254955Z,-21.2461,55.7098,-0.63,0.14,Md
2026,2026-01-01T01:30:23.216411Z,-21.248,55.7127,-0.43,0.57,Md
2026,2026-01-01T01:26:50.688110Z,-21.2466,55.7112,-0.87,0.64,Md
2026,2026-01-01T01:23:38.459890Z,-21.2459,55.713,-0.32,0.54,Md
2026,2026-01-01T01:19:58.201325Z,-21.2458,55.7113,-1.09,0.74,Md
2026,2026-01-01T01:17:00.654152Z,-21.2455,55.7114,-0.3,0.77,Md
2026,2026-01-01T01:15:58.770990Z,-21.2466,55.7169,-0.63,0.64,Md
2026,2026-01-01T01:13:28.815599Z,-21.2446,55.7103,-0.51,0.72,Md
2026,2026-01-01T01:06:56.625327Z,-21.2461,55.7133,-0.59,0.42,Md
2026,2026-01-01T01:05:18.327403Z,-21.2461,55.7144,-0.37,0.58,Md
2026,2026-01-01T01:02:56.735878Z,-21.2464,55.7126,-0.65,0.78,Md
2026,2026-01-01T01:01:54.287766Z,-21.2461,55.7142,-0.76,0.88,Md
2026,2026-01-01T00:58:47.758130Z,-21.2466,55.713,-0.58,1.49,Md
2026,2026-01-01T00:57:30.505294Z,-21.2473,55.7128,-0.64,1.02,Md
2026,2026-01-01T00:56:44.807459Z,-21.2466,55.7133,-0.52,1.16,Md
2026,2026-01-01T00:56:14.464015Z,-21.2473,55.7137,-0.58,0.74,Md
2026,2026-01-01T00:54:08.486892Z,-21.2461,55.7135,-0.54,0.79,Md
2026,2026-01-01T00:54:01.765154Z,-21.2464,55.7133,-0.37,0.64,Md
2026,2026-01-01T00:53:32.580825Z,-21.2465,55.7138,-0.49,0.78,Md
2026,2026-01-01T00:47:56.583041Z,-21.2463,55.715,-0.53,0.7,Md
2025,2025-12-31T22:42:33.796394Z,-21.2467,55.7154,-0.41,0.7,Md
2025,2025-12-31T17:53:59.461467Z,-21.2415,55.7116,-0.33,0.61,Md
2025,2025-12-31T08:14:02.675958Z,-21.2466,55.7119,-0.69,0.92,Md
2025,2025-12-30T23:17:45.032301Z,-21.2444,55.7172,0.04,1.28,Md
2025,2025-12-30T22:08:00.479084Z,-21.2419,55.7125,-0.18,0.74,Md
2025,2025-12-30T18:25:22.957231Z,-21.2419,55.7093,-0.05,0.82,Md
2025,2025-12-30T14:54:03.075580Z,-21.2396,55.7149,-0.13,0.7,Md
2025,2025-12-30T00:58:14.222649Z,-21.2473,55.7133,-0.63,0.56,Md
2025,2025-12-29T21:05:50.003598Z,-21.242,55.7129,-0.07,0.66,Md
2025,2025-12-29T17:05:05.699047Z,-21.2457,55.7158,-0.5,0.6,Md
2025,2025-12-29T16:38:11.368302Z,-21.241,55.7134,-0.15,1.28,Md
2025,2025-12-29T16:36:26.031349Z,-21.2453,55.7093,-0.51,0.81,Md
2025,2025-12-29T07:10:21.535432Z,-21.2461,55.7135,-0.29,1.86,Md
2025,2025-12-28T23:45:09.487876Z,-21.2435,55.7112,-0.36,0.91,Md
2025,2025-12-28T21:19:13.061242Z,-21.2439,55.7116,-0.4,1.22,Md
2025,2025-12-28T13:11:34.064464Z,-21.2439,55.7103,-0.39,0.88,Md
2025,2025-12-28T04:04:50.216474Z,-21.2419,55.7123,-0.36,0.92,Md
2025,2025-12-27T14:49:28.490250Z,-21.2465,55.7166,-0.87,0.42,Md
2025,2025-12-27T06:04:29.190506Z,-21.2418,55.7117,-0.67,0.38,Md
2025,2025-12-27T03:40:38.062645Z,-21.2444,55.7112,-0.51,0.31,Md
2025,2025-12-27T00:56:30.281072Z,-21.2464,55.7121,-0.84,0.56,Md
2025,2025-12-26T17:10:38.754348Z,-21.247,55.7142,-0.31,1.76,Md
2025,2025-12-26T13:57:09.981892Z,-21.2406,55.7118,-0.49,0.36,Md
2025,2025-12-26T12:18:48.293139Z,-21.2408,55.7151,-0.11,0.52,Md
2025,2025-12-26T12:09:11.792905Z,-21.2446,55.7123,-0.26,0.75,Md
2025,2025-12-26T10:30:02.109457Z,-21.2461,55.7135,-0.64,0.33,Md
2025,2025-12-26T09:20:19.796423Z,-21.243,55.7116,-0.19,-0.19,Md
2025,2025-12-26T02:04:10.521465Z,-21.2458,55.698,7.42,0.66,Md
2025,2025-12-26T02:03:47.022506Z,-21.244,55.6998,7.23,0.64,Md
2025,2025-12-25T23:55:09.029103Z,-21.2412,55.7158,-0.28,0.46,Md
2025,2025-12-25T21:42:04.788607Z,-21.2447,55.6982,7.24,0.69,Md
2025,2025-12-25T18:42:39.744982Z,-21.2427,55.7117,-0.69,0.46,Md
2025,2025-12-25T18:00:13.565028Z,-21.2409,55.7011,7.75,0.63,Md
2025,2025-12-25T17:42:48.689689Z,-21.2445,55.7168,-0.06,0.71,Md
2025,2025-12-25T17:28:44.333333Z,-21.2459,55.7137,-0.51,0.32,Md
2025,2025-12-24T05:38:26.862182Z,-21.2401,55.7137,-0.17,0.47,Md
2025,2025-12-24T05:28:00.545945Z,-21.2459,55.7135,-0.35,0.56,Md
2025,2025-12-23T22:44:04.842859Z,-21.241,55.7157,-0.08,0.61,Md
2025,2025-12-23T07:01:28.432577Z,-21.2458,55.7122,-0.83,0.8,Md
2025,2025-12-21T22:28:49.128316Z,-21.243,55.7109,-0.35,0.56,Md
2025,2025-12-21T17:39:36.395502Z,-21.2415,55.716,-0.26,0.44,Md
2025,2025-12-21T16:31:27.820908Z,-21.2426,55.7116,-0.29,0.9,Md
2025,2025-12-21T16:26:00.056068Z,-21.2438,55.7175,-0.73,0.09,Md
2025,2025-12-21T11:41:00.895961Z,-21.2437,55.7158,-0.05,1.0,Md
2025,2025-12-21T08:46:05.020305Z,-21.248,55.7136,-0.62,0.35,Md
2025,2025-12-21T08:29:09.375505Z,-21.2461,55.713,-0.53,-0.29,Md
2025,2025-12-20T23:20:32.534484Z,-21.2435,55.7116,-0.25,0.71,Md
2025,2025-12-20T19:50:15.103717Z,-21.247,55.714,-0.38,1.26,Md
2025,2025-12-20T13:53:18.530606Z,-21.2468,55.7158,-0.52,1.05,Md
2025,2025-12-20T13:20:49.829032Z,-21.2413,55.7117,-0.81,0.56,Md
2025,2025-12-19T22:55:32.369249Z,-21.2625,55.7507,13.2,0.71,Md
2025,2025-12-19T11:46:57.234409Z,-21.2455,55.7137,-0.44,1.08,Md
2025,2025-12-19T03:00:57.635972Z,-20.9518,55.5581,14.64,1.35,Md
2025,2025-12-18T22:11:13.181123Z,-21.2418,55.7113,-0.69,0.59,Md
2025,2025-12-18T11:40:38.372253Z,-21.2419,55.7123,-0.35,0.99,Md
2025,2025-12-17T20:34:24.603492Z,-21.2464,55.7169,-0.02,0.56,Md
2025,2025-12-17T12:17:15.290515Z,-21.241,55.7116,-0.44,0.62,Md
2025,2025-12-17T11:23:10.154752Z,-21.2432,55.7091,-0.38,1.66,Md
2025,2025-12-16T17:15:24.339775Z,-21.2417,55.7118,-0.25,0.9,Md
2025,2025-12-16T13:57:08.046181Z,-21.2421,55.7118,-0.4,0.54,Md
2025,2025-12-15T20:34:40.244401Z,-21.2409,55.7117,-0.34,0.49,Md
2025,2025-12-15T02:31:24.757155Z,-21.2412,55.716,-0.11,0.83,Md
2025,2025-12-14T05:51:50.298475Z,-21.2422,55.7122,-0.34,0.74,Md
2025,2025-12-14T04:29:00.108995Z,-21.2417,55.7121,-0.32,0.57,Md
2025,2025-12-14T02:05:21.032923Z,-21.2417,55.7155,-0.29,0.41,Md
2025,2025-12-12T07:24:59.835310Z,-21.2424,55.7121,-0.59,0.86,Md
2025,2025-12-11T23:51:30.273393Z,-21.2435,55.7105,-0.67,0.5,Md
2025,2025-12-11T14:51:52.768232Z,-21.2444,55.71,-0.43,1.49,Md
2025,2025-12-11T00:55:17.105015Z,-21.2426,55.7116,-0.6,1.45,Md
2025,2025-12-10T22:48:52.610293Z,-21.2465,55.7129,-0.63,1.31,Md
2025,2025-12-10T20:14:00.064729Z,-21.2457,55.7162,-0.01,0.29,Md
2025,2025-12-10T19:54:41.835256Z,-21.2461,55.7139,-0.66,0.67,Md
2025,2025-12-10T19:23:58.826433Z,-21.2466,55.7156,-0.58,0.61,Md
2025,2025-12-10T17:21:17.941623Z,-21.2413,55.7113,-0.41,1.12,Md
2025,2025-12-10T16:29:22.474608Z,-21.242,55.711,-1.38,0.35,Md
2025,2025-12-10T16:21:46.338055Z,-20.9433,55.4658,11.75,0.94,Md
2025,2025-12-10T15:05:01.991392Z,-21.2464,55.7146,-0.35,1.87,Md
2025,2025-12-10T14:03:18.985417Z,-21.2463,55.7159,-0.39,0.51,Md
2025,2025-12-10T12:57:48.955944Z,-21.2426,55.7116,-0.8,0.57,Md
2025,2025-12-10T09:42:01.013837Z,-21.2421,55.716,-0.56,0.47,Md
2025,2025-12-10T08:19:56.820879Z,-21.1216,55.6679,21.02,0.95,Md
2025,2025-12-10T00:46:31.083337Z,-21.2461,55.7165,-0.46,1.31,Md
2025,2025-12-10T00:45:25.447459Z,-21.2426,55.7116,-0.65,1.22,Md
2025,2025-12-09T23:49:41.197793Z,-21.1349,55.6744,24.07,2.2,Md
2025,2025-12-09T15:50:56.931076Z,-21.2448,55.7151,-0.56,0.73,Md
2025,2025-12-09T14:05:17.524059Z,-21.2456,55.7102,-1.2,0.31,Md
2025,2025-12-09T08:49:35.387063Z,-21.2437,55.7116,-0.78,0.53,Md
2025,2025-12-09T04:57:10.753059Z,-21.2427,55.7127,-0.46,0.62,Md
2025,2025-12-09T01:06:19.277139Z,-21.2424,55.7153,-0.62,1.01,Md
2025,2025-12-08T23:38:43.930889Z,-21.2464,55.7153,-0.6,1.66,Md
2025,2025-12-08T22:42:20.498252Z,-21.247,55.7153,-0.23,0.77,Md
2025,2025-12-08T15:15:45.846071Z,-21.243,55.7116,-0.53,1.58,Md
2025,2025-12-08T09:14:33.126593Z,-21.2441,55.7109,-0.87,0.55,Md
2025,2025-12-08T08:32:41.508388Z,-21.2397,55.7102,-0.52,0.55,Md
2025,2025-12-08T06:59:03.553611Z,-21.243,55.7119,-0.79,0.61,Md
2025,2025-12-08T02:56:30.571781Z,-21.2463,55.7141,-0.46,0.63,Md
2025,2025-12-08T02:09:40.537027Z,-21.2424,55.7148,-0.49,0.19,Md
2025,2025-12-08T01:49:30.893798Z,-21.2434,55.7088,-0.42,0.39,Md
2025,2025-12-07T22:26:35.511452Z,-21.2426,55.7153,-0.63,1.02,Md
2025,2025-12-07T18:47:11.613263Z,-21.2426,55.7155,-0.51,0.6,Md
2025,2025-12-07T17:02:07.095307Z,-21.2401,55.7144,-0.65,0.51,Md
2025,2025-12-07T12:09:49.140397Z,-21.2465,55.7148,-0.35,0.36,Md
2025,2025-12-07T07:31:51.117213Z,-21.2467,55.7127,-0.71,1.48,Md
2025,2025-12-07T07:18:23.761290Z,-21.2457,55.7172,-0.52,0.61,Md
2025,2025-12-06T16:35:14.212848Z,-21.2426,55.7155,-0.57,1.43,Md
2025,2025-12-06T16:12:53.735526Z,-21.2467,55.7154,-0.5,0.47,Md
2025,2025-12-06T12:18:09.531113Z,-21.2465,55.7166,-0.63,0.61,Md
2025,2025-12-06T11:40:20.521517Z,-21.2409,55.7113,-0.27,0.51,Md
2025,2025-12-06T09:23:04.454155Z,-21.245,55.7149,-0.63,1.29,Md
2025,2025-12-06T06:09:33.512362Z,-21.2427,55.7168,-0.55,0.29,Md
2025,2025-12-06T04:07:22.124592Z,-21.2422,55.7154,-0.55,0.41,Md
2025,2025-12-06T00:51:06.356520Z,-21.2461,55.7151,-0.46,1.3,Md
2025,2025-12-06T00:19:27.811703Z,-21.2457,55.7126,-0.53,1.17,Md
2025,2025-12-05T23:09:16.528442Z,-21.2382,55.7062,-1.44,0.49,Md
2025,2025-12-05T21:53:22.604905Z,-21.2415,55.7153,-0.39,0.81,Md
2025,2025-12-05T21:17:52.458361Z,-21.2439,55.7174,-0.67,0.42,Md
2025,2025-12-05T20:00:40.415536Z,-21.2466,55.7146,-0.3,0.61,Md
2025,2025-12-05T19:56:54.570471Z,-21.2436,55.7168,-0.46,0.56,Md
2025,2025-12-05T19:32:58.274183Z,-21.2415,55.7176,-0.4,0.28,Md
2025,2025-12-05T19:28:43.811128Z,-21.2439,55.7172,-0.4,0.84,Md
2025,2025-12-05T19:20:24.610213Z,-21.2465,55.7175,-0.68,0.44,Md
2025,2025-12-05T19:17:37.576600Z,-21.2455,55.7112,-0.84,0.59,Md
2025,2025-12-05T19:06:13.156415Z,-21.2422,55.7182,-0.18,0.57,Md
2025,2025-12-05T18:59:18.131190Z,-21.2456,55.7175,-0.54,0.35,Md
2025,2025-12-05T18:56:50.954478Z,-21.2419,55.716,-0.67,0.66,Md
2025,2025-12-05T18:55:22.862192Z,-21.2406,55.7174,-0.45,0.44,Md
2025,2025-12-05T18:53:55.227205Z,-21.2408,55.716,-0.42,0.79,Md
2025,2025-12-05T18:50:15.093650Z,-21.2408,55.7162,-0.24,1.43,Md
2025,2025-12-05T18:44:50.168451Z,-21.2429,55.7175,-0.26,0.8,Md
2025,2025-12-05T18:44:15.338599Z,-21.247,55.7172,-0.64,0.64,Md
2025,2025-12-05T18:42:52.793477Z,-21.2468,55.7165,-0.64,1.02,Md
2025,2025-12-05T18:42:14.137418Z,-21.245,55.7181,-0.7,1.33,Md
2025,2025-12-05T18:40:51.871035Z,-21.2448,55.7167,-0.54,0.66,Md
2025,2025-12-05T18:39:37.174258Z,-21.2457,55.7167,-0.4,0.76,Md
2025,2025-12-05T18:38:21.764069Z,-21.2459,55.7172,-0.47,0.86,Md
2025,2025-12-05T18:37:05.598520Z,-21.2448,55.7174,-0.29,0.54,Md
2025,2025-12-05T18:29:07.539253Z,-21.2457,55.7174,-0.56,0.87,Md
2025,2025-12-05T18:13:23.370753Z,-21.2459,55.7174,-0.71,0.51,Md
2025,2025-12-05T18:05:00.684121Z,-21.2426,55.7165,-0.81,0.46,Md
2025,2025-12-05T18:01:44.208423Z,-21.245,55.7169,-0.39,1.6,Md
2025,2025-12-05T17:40:30.145650Z,-21.2432,55.7116,-0.59,1.02,Md
2025,2025-12-05T11:39:57.202080Z,-21.2459,55.7146,-0.3,1.65,Md
2025,2025-12-05T11:09:51.560749Z,-21.2415,55.7121,-0.58,0.41,Md
2025,2025-12-05T11:05:16.601301Z,-21.245,55.7174,-0.56,1.1,Md
2025,2025-12-05T07:38:19.084326Z,-21.2457,55.7169,-0.45,0.27,Md
2025,2025-12-05T05:26:46.544968Z,-21.245,55.7176,-0.43,0.88,Md
2025,2025-12-05T02:32:43.762365Z,-21.2415,55.7121,-0.47,0.66,Md
2025,2025-12-05T02:06:05.662744Z,-21.2444,55.7183,-0.38,0.38,Md
2025,2025-12-05T01:41:57.529406Z,-21.2446,55.7091,-0.91,0.58,Md
2025,2025-12-05T01:23:55.369172Z,-21.2432,55.7119,-0.76,0.31,Md
2025,2025-12-05T00:00:49.685285Z,-21.2413,55.7117,-0.57,0.45,Md
2025,2025-12-04T22:31:52.690705Z,-21.2419,55.7118,-0.64,0.99,Md
2025,2025-12-04T21:50:07.140814Z,-21.243,55.7116,-0.32,0.67,Md
2025,2025-12-04T20:17:24.966485Z,-21.245,55.7162,-0.37,0.82,Md
2025,2025-12-04T19:01:35.732027Z,-21.2449,55.7173,-0.18,1.45,Md
2025,2025-12-04T16:30:39.083672Z,-21.2557,55.7593,2.61,0.22,Md
2025,2025-12-04T11:22:08.751627Z,-21.2458,55.7173,-0.74,0.57,Md
2025,2025-12-04T11:02:57.001510Z,-21.2421,55.7128,-0.19,1.24,Md
2025,2025-12-04T09:33:27.398638Z,-21.2406,55.7164,-0.24,0.87,Md
2025,2025-12-04T08:54:44.661633Z,-21.2453,55.7176,-0.46,0.7,Md
2025,2025-12-04T02:42:31.804696Z,-21.243,55.7107,-0.28,0.95,Md
2025,2025-12-03T23:12:49.341879Z,-21.2453,55.7165,-0.54,0.88,Md
2025,2025-12-03T20:02:29.372813Z,-21.2437,55.7181,-0.11,0.73,Md
2025,2025-12-03T17:13:21.786557Z,-21.243,55.7178,-0.11,0.83,Md
2025,2025-12-03T16:20:46.008255Z,-21.2431,55.7122,-0.5,1.15,Md
2025,2025-12-03T13:24:59.988519Z,-21.2432,55.7114,-0.51,0.31,Md
2025,2025-12-03T10:41:13.750510Z,-21.2445,55.7173,-0.15,1.41,Md
2025,2025-12-03T06:31:33.436072Z,-21.245,55.7107,-0.66,0.52,Md
2025,2025-12-03T01:58:10.378892Z,-21.2437,55.7178,-0.17,0.89,Md
2025,2025-12-02T23:04:40.868579Z,-21.2419,55.7116,-0.5,0.87,Md
2025,2025-12-02T22:19:03.634706Z,-21.2464,55.7144,-0.47,0.43,Md
2025,2025-12-02T21:51:13.716580Z,-21.245,55.7144,-0.42,0.46,Md
2025,2025-12-02T21:21:14.213832Z,-21.2459,55.7149,-0.31,1.91,Md
2025,2025-12-02T20:50:48.114449Z,-21.2445,55.7118,-0.6,0.99,Md
2025,2025-12-02T17:27:10.888882Z,-21.2437,55.716,-0.38,0.49,Md
2025,2025-12-02T16:52:06.530045Z,-21.244,55.7186,-0.2,0.28,Md
2025,2025-12-02T16:15:20.776051Z,-21.2427,55.7113,-0.22,0.38,Md
2025,2025-12-02T15:37:14.657216Z,-21.2464,55.7158,-0.53,0.22,Md
2025,2025-12-02T15:06:56.613766Z,-21.2461,55.7153,-0.26,0.29,Md
2025,2025-12-02T13:27:27.448213Z,-21.2466,55.7137,-0.51,0.49,Md
2025,2025-12-02T12:39:29.205663Z,-21.2427,55.7122,-0.71,0.47,Md
2025,2025-12-02T11:00:15.831563Z,-21.2424,55.7144,-0.24,0.86,Md
2025,2025-12-02T09:56:32.134089Z,-21.2424,55.7109,-0.81,0.13,Md
2025,2025-12-02T09:39:19.206026Z,-21.2457,55.7162,-0.47,0.49,Md
2025,2025-12-02T01:23:52.875310Z,-21.2459,55.7149,-0.38,1.66,Md
2025,2025-12-02T01:04:18.430777Z,-21.2459,55.7156,-0.1,0.77,Md
2025,2025-12-01T21:42:05.419680Z,-21.2437,55.7178,-0.18,1.31,Md
2025,2025-12-01T17:40:10.101617Z,-21.2463,55.715,-0.34,0.25,Md
